ID,LAT,LON,NAME,Total Days,Missing Days,Missing %
USW00053914,33.1828,-96.59,MCKINNEY MUNI AP,9,0,0.0
USW00053915,30.0292,-91.8844,NEW IBERIA AP - ACADIANA RGNL,9,0,0.0
USW00053917,30.0494,-90.0289,NEW ORLEANS LAKEFRONT AP,9,0,0.0
USW00053960,30.0917,-91.8731,LAFAYETTE 13 SE,9,0,0.0
USW00053961,32.8833,-92.1164,MONROE 26 N,9,0,0.0
USW00053968,31.7797,-95.7233,PALESTINE 6 WNW,9,0,0.0
USW00053972,32.0836,-97.0972,HILLSBORO MUNI AP,9,9,100.0
USW00063831,32.3378,-89.0703,NEWTON 5 ENE,9,0,0.0
USW00093806,33.2122,-87.6156,TUSCALOOSA AP ASOS,9,0,0.0
USW00093841,30.7167,-87.0167,WHITING FLD NAS,9,9,100.0
USW00093874,30.4122,-89.0808,GULFPORT - BILOXI AP,9,0,0.0
USW00093904,32.8167,-97.35,FT WORTH MEACHAM FLD NAAF,9,9,100.0
USW00093914,31.7831,-95.6039,PALESTINE 2 NE,9,0,0.0
USW00093915,31.3347,-92.5586,ALEXANDRIA INTL AP,9,0,0.0
USW00093919,31.1822,-90.4719,MCCOMB AP,9,0,0.0
USW00093985,32.7817,-98.0603,MINERAL WELLS AP,9,0,0.0
USW00093987,31.2358,-94.7547,LUFKIN ANGELINA CO AP,9,0,0.0
USW00093992,33.2208,-92.8142,EL DORADO GOODWIN FLD,9,0,0.0
